InformationDate,EnergyClassifier,DataSource,Location,Product,Fuel_Price
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1366.0
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1341.0
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1325.0
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),1234.19
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1228.79
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),921.028
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2257.0
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),2439.0
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1341.0
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1264.79
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1259.39
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),971.228
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,None
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1325.0
September 2014,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1313.0
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1350.0
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1267.45
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1262.05
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1327.0
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1313.0
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),1240.85
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),2449.0
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),974.228
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),928.328
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1327.0
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1235.45
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
September 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2267.0
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1100.99
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),834.028
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1094.59
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1162.0
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1162.0
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),1076.29
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1069.89
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2093.0
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1176.0
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1176.0
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1197.0
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),792.128
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
September 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2026.00
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2073.00
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3608.00
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1265.938
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1845.17
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1856.57
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2105.00
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2073.00
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,3312.00
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1166.938
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1777.77
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2026.00
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1766.37
October 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,2450.19
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3426.00
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2496.00
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,2429.79
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2496.00
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1799.558
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,3167.00
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2522.00
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2522.00
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2568.00
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,2522.39
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,2501.99
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1892.058
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
October 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,2406.10
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3407.00
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2171.00
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2171.00
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,2365.30
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,2340.90
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1620.088
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,3166.00
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2206.00
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2206.00
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2236.00
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,2430.50
October 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1699.288
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1761
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1761
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1513.68
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1510.28
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,898.59
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2861
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1811
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1811
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1833
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1571.78
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,980.49
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1575.18
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3097
October 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1416.0
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2589.0
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,640.83
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1237.56
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1486.0
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1466.0
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1238.96
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1466.0
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1177.26
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1416.0
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1178.66
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,559.73
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
October 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2364.0
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1557.0
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1557.0
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1434.41
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1430.01
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,896.48
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2343.0
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1579.0
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2556.0
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,963.68
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1484.21
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1488.61
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1621.0
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
October 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1579.0
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1569.23
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1708.0
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1685.0
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1685.0
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2551.0
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,996.588
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1516.03
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1520.43
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1649.0
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1649.0
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1564.83
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2755.0
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
October 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1057.09
October 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1173.63
